sqft_lot,sqft_basement,how_old,sqft_living15,sqft_lot15,price,large_home_True,renovated_True,bedrooms,bathrooms,floors,waterfront,condition,grade,zipcode
7750,400.0,50,1800,8275,550000.0,0.0,0.0,4,2.75,1,0,4,8,98177
7297,0.0,31,2250,9781,610750.0,0.0,0.0,4,2.25,2,0,3,8,98074
5000,0.0,107,1460,5000,550700.0,0.0,0.0,2,1.0,1,0,4,6,98105
10574,0.0,55,2720,8330,665000.0,0.0,0.0,4,2.75,2,0,5,8,98056
4000,390.0,87,2440,5750,834000.0,0.0,0.0,4,2.5,1,0,5,8,98144
78408,0.0,100,1660,78408,201000.0,0.0,0.0,5,1.75,1,0,3,6,98065
9050,280.0,94,2880,5400,2380000.0,0.0,0.0,5,2.5,2,0,5,10,98119
12103,1600.0,18,3860,11244,1380000.0,0.0,0.0,4,3.25,1,0,3,11,98006
12103,1600.0,18,3860,11244,1400000.0,0.0,0.0,4,3.25,1,0,3,11,98006
7700,600.0,36,2150,7350,305000.0,0.0,0.0,4,2.25,1,0,3,8,98058
14052,870.0,67,1570,8162,487000.0,0.0,0.0,3,2.0,1,0,5,8,98133
64904,0.0,27,2350,57500,390000.0,0.0,0.0,3,2.5,1,0,4,8,98042
3864,300.0,99,1570,3864,548000.0,0.0,0.0,2,1.0,1,0,4,7,98103
8775,0.0,72,1310,8775,268750.0,0.0,0.0,4,1.0,1,0,3,6,98166
7119,0.0,2,1560,8384,819900.0,0.0,0.0,5,2.75,2,0,3,9,98052
16200,0.0,31,2660,17958,520000.0,0.0,0.0,3,2.25,2,0,3,8,98027
11204,0.0,12,1520,9518,230000.0,0.0,0.0,3,2.0,1,0,3,7,98001
10248,0.0,46,1510,9753,240000.0,0.0,0.0,3,1.75,1,0,3,7,98023
12092,280.0,93,1820,7460,232000.0,0.0,1.0,2,1.0,1,0,3,6,98146
12092,280.0,93,1820,7460,240500.0,0.0,1.0,2,1.0,1,0,3,6,98146
45004,0.0,28,3080,35781,274975.0,0.0,0.0,3,2.5,2,0,3,9,98077
4400,0.0,93,2320,5500,740000.0,0.0,0.0,4,2.0,1,0,4,9,98102
7636,0.0,63,1150,7600,186375.0,0.0,0.0,3,1.0,1,0,2,7,98166
10289,780.0,38,2500,10004,790000.0,0.0,0.0,3,2.25,1,0,4,9,98005
6750,910.0,64,2370,6120,880000.0,0.0,1.0,4,3.5,2,0,3,9,98105
11180,0.0,60,1590,7955,279000.0,1.0,0.0,6,1.75,2,0,4,7,98198
10530,0.0,24,1910,10450,295000.0,0.0,0.0,3,2.0,1,0,3,8,98022
5000,0.0,91,1710,5000,640000.0,0.0,0.0,2,1.0,1,0,3,7,98103
9525,0.0,47,2770,9525,940000.0,0.0,0.0,4,2.0,2,0,5,9,98040
5238,0.0,12,1800,5894,260000.0,0.0,0.0,4,2.5,2,0,3,7,98038
5569,1070.0,11,2580,11045,559900.0,0.0,0.0,3,2.75,1,0,3,9,98072
3500,0.0,104,1820,3750,791500.0,0.0,0.0,4,2.0,1,0,5,7,98103
8250,0.0,61,1740,8000,265000.0,0.0,0.0,3,1.75,1,0,3,7,98133
11547,0.0,61,880,78408,245000.0,0.0,0.0,3,1.75,1,0,3,7,98178
43995,0.0,53,2560,14764,485000.0,0.0,0.0,4,1.75,2,0,4,7,98052
8414,620.0,5,3470,8066,684000.0,0.0,0.0,4,3.5,2,0,3,9,98059
6840,1200.0,58,1580,8691,425000.0,0.0,0.0,3,1.75,1,0,3,8,98125
20000,0.0,24,1660,20000,309600.0,0.0,0.0,4,1.75,1,0,4,6,98070
5823,0.0,13,2380,5823,552250.0,0.0,0.0,4,2.5,2,0,3,8,98065
7134,0.0,72,1020,7138,165000.0,0.0,0.0,4,1.0,1,0,3,6,98178
7134,0.0,72,1020,7138,239900.0,0.0,0.0,4,1.0,1,0,3,6,98178
32633,0.0,85,1360,32156,320000.0,0.0,0.0,2,1.0,1,0,4,6,98059
13464,0.0,28,1720,12080,206600.0,0.0,0.0,3,2.0,1,0,4,7,98030
7690,1250.0,42,2040,8646,387000.0,0.0,0.0,4,1.75,1,0,3,7,98155
12120,0.0,48,1300,19207,299000.0,0.0,0.0,1,0.75,1,0,3,4,98014
10460,0.0,50,2610,10180,855000.0,0.0,0.0,4,2.75,2,0,3,9,98040
14400,600.0,61,1940,14400,315000.0,0.0,0.0,3,1.0,1,0,4,7,98166
3120,200.0,108,1930,3120,437500.0,0.0,0.0,2,1.0,1,0,5,7,98103
19800,500.0,46,1640,22654,252000.0,0.0,0.0,4,1.5,1,0,4,7,98001
7475,1100.0,60,1600,5766,375000.0,0.0,0.0,4,1.75,1,0,5,7,98118
4862,0.0,10,2010,5091,300000.0,0.0,0.0,4,2.5,2,0,3,7,98038
9600,0.0,61,1750,10530,420000.0,0.0,0.0,4,1.0,1,0,4,7,98006
77972,0.0,87,1340,17689,900000.0,0.0,1.0,3,1.0,1,0,3,7,98033
5750,460.0,15,1520,5750,679900.0,0.0,0.0,3,2.5,2,0,3,9,98116
29970,0.0,23,1580,28399,463000.0,0.0,0.0,3,2.5,2,0,3,7,98053
11340,0.0,37,2470,11340,380000.0,0.0,0.0,5,2.5,2,0,4,9,98059
7912,0.0,21,1820,8168,329500.0,0.0,0.0,4,2.5,2,0,3,7,98038
5608,770.0,2,2040,9363,604950.0,0.0,0.0,3,2.5,1,0,3,8,98033
9570,1400.0,49,2920,8800,795000.0,0.0,0.0,5,2.5,1,0,4,8,98006
40438,0.0,21,1380,44049,465000.0,0.0,0.0,3,2.0,2,0,3,7,98045
10400,0.0,13,2140,17449,673000.0,0.0,0.0,4,2.5,2,0,3,9,98166
15420,0.0,24,3400,21455,810000.0,0.0,0.0,4,2.5,2,0,3,10,98074
69415,530.0,26,2770,24361,785000.0,0.0,0.0,4,2.75,1,0,4,8,98075
7500,720.0,29,1810,7650,338000.0,0.0,0.0,4,3.0,1,0,3,7,98056
7222,0.0,22,1430,7220,280000.0,0.0,0.0,3,2.25,2,0,3,7,98056
10754,1080.0,61,1810,6929,315000.0,0.0,0.0,4,2.25,1,0,5,7,98133
10754,1080.0,61,1810,6929,530000.0,0.0,0.0,4,2.25,1,0,5,7,98133
9914,0.0,11,2860,9721,380000.0,0.0,0.0,5,3.0,2,0,3,9,98023
7562,0.0,21,1650,7625,297000.0,0.0,0.0,3,2.25,2,0,3,7,98056
7331,0.0,11,3480,7447,730000.0,0.0,0.0,4,2.5,2,0,3,10,98075
13500,530.0,75,1770,12600,450000.0,0.0,0.0,3,1.75,1,0,3,7,98125
7750,530.0,18,1680,7500,275000.0,0.0,0.0,3,3.0,1,0,3,7,98038
2849,0.0,55,1910,3120,595000.0,0.0,0.0,4,2.0,2,0,3,7,98115
3348,0.0,111,1590,2577,435000.0,0.0,1.0,3,1.5,1,0,3,7,98144
209959,0.0,61,3130,19868,270000.0,0.0,0.0,2,1.5,1,0,1,6,98011
14338,1010.0,29,3360,14142,950000.0,0.0,0.0,3,3.0,2,0,3,10,98077
5337,0.0,14,2300,6930,389000.0,0.0,0.0,4,2.25,2,0,3,7,98019
7800,970.0,47,2420,8050,560000.0,0.0,0.0,4,2.25,1,0,3,8,98052
14984,0.0,17,4050,19009,1350000.0,0.0,0.0,5,3.5,2,0,3,11,98006
11585,0.0,46,2450,9691,799000.0,0.0,0.0,4,2.25,2,0,4,8,98040
9600,0.0,32,1410,9600,365500.0,0.0,0.0,3,2.0,1,0,4,7,98072
7352,490.0,36,1710,7350,252350.0,0.0,0.0,3,2.0,1,0,3,7,98058
13780,0.0,22,1880,12000,403950.0,0.0,0.0,4,2.5,2,0,3,8,98146
10726,660.0,61,1610,10020,385000.0,0.0,0.0,4,1.5,1,0,3,7,98177
7620,0.0,58,1450,7620,345000.0,0.0,0.0,4,1.0,1,0,3,7,98106
3128,0.0,36,1950,2856,490000.0,0.0,0.0,3,2.75,2,0,4,9,98008
26977,0.0,10,1790,27743,330000.0,0.0,0.0,3,2.5,2,0,3,8,98019
12090,0.0,62,3180,12239,927000.0,0.0,0.0,4,2.75,2,0,3,8,98004
16619,0.0,32,3600,16553,1120000.0,0.0,0.0,4,2.5,2,0,4,10,98040
10000,0.0,65,2000,9600,330000.0,0.0,0.0,2,1.0,1,0,5,7,98028
8800,1220.0,57,2110,8800,530000.0,0.0,0.0,5,2.25,1,0,4,7,98008
25600,0.0,53,2000,10071,365000.0,0.0,0.0,4,2.0,1,0,1,8,98006
3000,900.0,106,1060,3500,378750.0,0.0,1.0,3,2.5,1,0,3,7,98118
8750,0.0,47,1390,8750,269900.0,0.0,0.0,4,1.75,1,0,4,7,98058
2096,420.0,7,1630,1543,557000.0,0.0,0.0,3,3.5,2,0,3,8,98122
16980,1580.0,41,1880,16963,360000.0,0.0,0.0,4,1.75,1,0,4,7,98022
5000,0.0,78,1560,4500,352000.0,0.0,0.0,2,1.0,1,0,4,7,98117
22357,0.0,21,2430,22357,437000.0,0.0,0.0,3,2.5,2,0,3,8,98045
6753,0.0,21,1820,7107,322500.0,0.0,0.0,4,2.5,2,0,3,7,98038
2000,180.0,14,1510,1352,650000.0,0.0,0.0,3,3.25,2,0,3,9,98116
1213,0.0,14,1290,3235,450000.0,0.0,0.0,3,2.0,3,0,3,8,98103
5250,0.0,17,1570,5250,278500.0,0.0,0.0,3,2.0,1,0,3,7,98092
6957,0.0,20,2090,6996,364950.0,0.0,0.0,4,2.5,2,0,3,8,98055
40139,0.0,29,3180,36852,840000.0,0.0,0.0,4,3.5,1,0,4,10,98038
8134,0.0,24,1550,8134,268000.0,0.0,0.0,3,2.5,2,0,3,7,98031
143947,0.0,9,1380,143947,517534.0,0.0,0.0,2,1.0,1,0,3,5,98070
32239,0.0,37,2990,36497,632925.0,0.0,0.0,3,2.5,2,0,4,8,98077
7251,0.0,20,2450,8118,577500.0,0.0,0.0,3,2.5,2,0,3,9,98034
7480,0.0,95,2850,6867,339000.0,0.0,0.0,4,1.5,1,0,3,7,98178
37461,1380.0,48,2520,18295,570000.0,0.0,0.0,3,1.75,1,0,4,7,98052
174240,475.0,51,2690,174240,563500.0,0.0,0.0,4,1.75,1,0,3,7,98024
9351,910.0,53,1910,8660,423000.0,0.0,0.0,4,2.25,1,0,5,7,98133
5028,0.0,3,2320,5465,355000.0,0.0,0.0,3,2.25,2,0,3,8,98019
171626,0.0,16,4680,211267,1550000.0,0.0,0.0,5,4.25,2,0,3,12,98024
3960,0.0,74,1320,4050,482000.0,0.0,0.0,2,1.0,1,0,3,7,98103
9135,0.0,60,1580,9800,625000.0,0.0,0.0,3,1.75,1,0,5,7,98006
11632,0.0,27,2360,11632,538000.0,0.0,0.0,3,2.5,2,0,3,8,98056
10255,0.0,30,2310,10094,380000.0,0.0,0.0,3,2.5,2,0,4,8,98058
5120,0.0,106,1300,5120,375000.0,0.0,0.0,2,1.0,1,0,3,7,98122
8500,500.0,19,1850,8140,245000.0,0.0,0.0,3,2.5,1,0,5,7,98038
27260,0.0,68,1620,39480,310000.0,0.0,0.0,5,1.75,1,0,4,7,98166
15021,580.0,39,3530,15715,1300000.0,0.0,0.0,3,2.0,1,0,4,8,98004
7680,240.0,44,1460,9660,397000.0,0.0,0.0,4,2.0,1,0,3,7,98034
4052,0.0,10,2310,5082,365000.0,0.0,0.0,3,2.5,2,0,3,8,98058
8250,0.0,25,2290,8250,328500.0,0.0,0.0,4,3.0,2,0,3,9,98042
19700,0.0,28,3930,21887,988000.0,0.0,0.0,4,3.0,2,0,3,11,98052
3277,690.0,93,1810,3277,1000000.0,0.0,0.0,4,2.5,1,0,5,8,98103
2138,0.0,10,1490,2094,237000.0,0.0,0.0,3,2.5,2,0,3,7,98055
5280,0.0,12,2300,4674,525000.0,0.0,0.0,4,2.5,2,0,3,8,98011
9627,270.0,39,2140,9131,749000.0,0.0,1.0,4,2.5,1,0,3,9,98006
11800,1400.0,32,3180,11398,722500.0,0.0,0.0,5,2.5,2,0,3,10,98074
8750,0.0,24,2860,9003,843000.0,0.0,0.0,3,2.5,2,0,3,10,98052
1372,0.0,15,1610,3090,438000.0,0.0,0.0,2,2.0,3,0,3,8,98115
10875,580.0,38,2460,11760,578000.0,0.0,0.0,3,1.75,1,0,3,8,98146
8230,0.0,61,2077,4910,227950.0,0.0,0.0,3,1.5,1,0,5,7,98001
11576,0.0,41,1890,7519,196000.0,0.0,0.0,3,2.25,2,0,3,7,98001
5332,350.0,62,2400,5406,641000.0,0.0,0.0,2,1.0,1,0,3,8,98105
219978,0.0,35,1930,210394,350000.0,0.0,0.0,3,1.5,1,0,4,6,98038
7980,0.0,55,1150,8050,205000.0,0.0,0.0,3,1.0,1,0,4,7,98032
9102,0.0,47,1920,9760,400000.0,0.0,0.0,3,1.75,1,0,3,7,98072
9816,935.0,10,3630,7704,1030000.0,0.0,0.0,3,2.5,1,0,3,10,98027
5460,0.0,43,1510,5460,505000.0,0.0,0.0,3,2.0,1,0,3,7,98034
7200,1040.0,40,1930,7221,475000.0,0.0,0.0,5,2.5,1,0,3,7,98034
9263,1150.0,38,2580,9450,520000.0,0.0,0.0,3,2.25,1,0,5,8,98028
24920,710.0,38,2610,13838,1450000.0,0.0,0.0,3,4.5,2,0,3,10,98034
9732,0.0,50,1630,10007,333500.0,0.0,0.0,3,1.75,1,0,3,7,98011
10403,0.0,39,1230,10209,232000.0,0.0,0.0,3,1.0,1,0,4,6,98038
16117,650.0,32,2120,16117,691100.0,0.0,0.0,3,2.75,1,0,4,8,98006
9897,0.0,55,1900,10005,811000.0,0.0,0.0,3,1.75,1,0,4,8,98040
5802,0.0,14,2500,5788,551000.0,0.0,0.0,3,2.5,2,0,3,9,98028
3640,0.0,21,2350,3710,496500.0,0.0,0.0,3,2.5,2,0,3,8,98072
20978,200.0,35,2280,75396,705000.0,0.0,0.0,3,3.0,2,1,4,9,98070
9225,1370.0,49,2460,9600,578000.0,0.0,0.0,4,2.5,1,0,5,9,98055
8659,0.0,29,1490,8223,255000.0,0.0,0.0,3,1.75,1,0,5,7,98042
7832,0.0,8,3220,8567,1050000.0,0.0,0.0,4,3.5,2,0,3,10,98006
8491,0.0,26,2400,8049,348000.0,0.0,0.0,3,2.25,2,0,4,8,98042
3413,0.0,30,1570,3777,230000.0,0.0,0.0,3,2.0,2,0,3,7,98031
11250,0.0,27,2480,11250,359500.0,0.0,0.0,4,2.25,2,0,3,9,98023
7000,0.0,62,1220,7000,330000.0,0.0,0.0,3,1.0,1,0,3,6,98133
5050,0.0,103,1200,7500,80000.0,0.0,0.0,1,0.75,1,0,2,4,98014
6360,0.0,61,1480,6360,465000.0,0.0,0.0,3,1.75,1,0,3,7,98133
7324,0.0,18,2100,7329,325000.0,0.0,0.0,4,2.5,2,0,3,8,98042
28025,350.0,68,1770,14833,340500.0,0.0,0.0,3,2.0,1,0,4,7,98168
5192,0.0,22,1810,6200,342500.0,0.0,0.0,3,2.5,2,0,3,8,98038
17600,0.0,85,1310,12950,290900.0,0.0,1.0,2,2.0,2,0,3,6,98178
6161,0.0,15,3230,7709,868700.0,0.0,0.0,3,4.25,2,0,3,10,98074
8400,980.0,87,2820,8400,1200000.0,0.0,0.0,4,2.75,2,0,3,9,98125
10259,1040.0,15,4300,11919,1150000.0,0.0,0.0,4,3.25,2,0,3,11,98074
6298,0.0,4,3390,7111,859900.0,0.0,0.0,4,2.75,2,0,3,9,98074
3006,0.0,12,1580,3000,520000.0,0.0,0.0,4,2.25,2,0,3,7,98029
2527,530.0,10,1610,4173,460000.0,0.0,0.0,3,2.5,2,0,3,9,98118
4590,200.0,66,1770,5400,438924.0,0.0,0.0,3,1.5,1,0,3,7,98115
6550,0.0,97,1420,6550,315000.0,0.0,0.0,2,1.0,1,0,3,5,98126
10650,1130.0,40,2920,10988,590000.0,0.0,0.0,4,2.75,1,0,3,8,98033
8640,850.0,60,1620,9000,378500.0,0.0,0.0,4,1.75,1,0,3,7,98006
8130,0.0,25,2350,7691,328500.0,0.0,0.0,3,2.5,2,0,4,9,98042
9773,0.0,42,2230,11553,849950.0,0.0,0.0,3,3.0,2,0,4,8,98005
6000,450.0,65,1730,6012,525000.0,0.0,0.0,3,1.5,1,0,3,7,98136
181319,0.0,22,3850,181319,1390000.0,0.0,0.0,4,3.25,2,0,3,9,98074
7725,700.0,37,2060,8250,295000.0,0.0,0.0,4,2.5,1,0,4,8,98023
11793,1000.0,17,3600,11793,1070000.0,1.0,0.0,6,3.5,2,0,3,11,98006
5000,0.0,98,1860,5000,207950.0,0.0,0.0,2,2.0,1,0,3,6,98118
7302,0.0,13,2820,7302,699900.0,0.0,0.0,4,2.75,2,0,3,9,98075
9500,0.0,38,3080,11081,1280000.0,0.0,0.0,5,2.5,2,0,4,8,98027
7350,620.0,52,1560,7350,452000.0,0.0,0.0,4,1.5,1,0,4,7,98052
5036,0.0,28,1680,4921,370000.0,0.0,0.0,3,2.0,1,0,4,7,98055
11230,0.0,47,1300,10794,232000.0,0.0,0.0,3,1.75,1,0,5,7,98042
14062,440.0,55,1910,10392,669950.0,0.0,0.0,5,2.5,2,0,4,7,98034
6710,440.0,43,1660,6600,397500.0,0.0,0.0,3,2.0,1,0,3,7,98034
1391,360.0,11,1240,1350,490000.0,0.0,0.0,2,2.5,2,0,3,8,98112
4140,400.0,90,1440,4420,725000.0,0.0,1.0,4,2.0,2,0,3,9,98116
19635,1470.0,57,2424,12410,299000.0,0.0,0.0,3,2.75,1,0,4,7,98032
5750,300.0,115,1590,4025,625000.0,0.0,0.0,2,1.5,1,0,4,7,98116
4500,0.0,15,2530,4816,437500.0,0.0,0.0,3,2.5,2,0,3,7,98065
5438,0.0,12,3030,5335,650000.0,0.0,0.0,4,2.5,2,0,3,9,98065
3825,630.0,86,1460,3825,475000.0,0.0,0.0,2,1.0,1,0,3,7,98117
11947,0.0,49,2200,12825,342000.0,0.0,0.0,3,2.0,1,0,4,8,98042
7800,0.0,16,2720,10000,1200000.0,0.0,0.0,4,2.5,2,0,3,10,98033
11610,0.0,52,1930,10200,280000.0,0.0,0.0,3,1.5,1,0,4,7,98055
7200,0.0,22,1450,11682,240000.0,0.0,0.0,2,1.75,1,0,3,7,98188
3328,0.0,91,1640,3333,529000.0,0.0,0.0,3,1.0,1,0,4,7,98107
5100,160.0,74,1690,5100,442000.0,0.0,0.0,3,1.0,1,0,4,7,98136
6872,0.0,69,1420,5538,615000.0,0.0,0.0,2,1.0,1,0,4,7,98119
10800,0.0,9,2160,7200,1490000.0,0.0,0.0,4,3.75,2,0,3,10,98033
7559,850.0,34,1980,8750,585000.0,0.0,0.0,4,1.75,1,0,4,8,98052
7787,0.0,10,2830,7787,480000.0,0.0,0.0,4,2.5,2,0,3,8,98059
57063,0.0,25,2900,50529,1100000.0,0.0,0.0,5,3.5,2,0,4,9,98053
8184,0.0,66,1220,660,290000.0,0.0,0.0,4,1.0,1,0,3,7,98133
5000,950.0,64,1770,5000,615000.0,0.0,0.0,3,1.75,1,0,5,7,98116
7680,0.0,65,1460,7680,300000.0,0.0,0.0,2,1.0,1,0,4,7,98133
39150,400.0,83,1860,11811,308000.0,0.0,0.0,3,1.0,1,0,3,6,98030
7745,0.0,14,2080,8615,750000.0,0.0,0.0,3,2.5,2,0,3,9,98033
8036,1370.0,99,2950,9323,2250000.0,0.0,0.0,4,2.25,2,0,5,9,98112
194278,0.0,10,2200,178160,890000.0,0.0,0.0,4,3.25,2,0,3,10,98059
7560,0.0,57,1190,7560,288000.0,0.0,0.0,3,1.0,1,0,5,6,98058
6000,0.0,72,1470,6840,190000.0,0.0,1.0,2,1.0,1,0,3,6,98178
5105,1010.0,10,2290,4011,515000.0,0.0,0.0,5,3.0,1,0,3,8,98133
11054,0.0,85,1690,9040,235000.0,0.0,0.0,4,1.5,1,0,4,5,98055
5000,0.0,64,940,5000,275000.0,0.0,0.0,2,1.0,1,0,3,6,98126
9119,0.0,63,1380,9121,727500.0,0.0,0.0,2,2.0,1,0,4,7,98004
6587,0.0,12,2740,6587,650000.0,0.0,0.0,4,2.5,2,0,3,7,98053
230652,0.0,14,4210,233971,1600000.0,1.0,0.0,6,5.0,2,0,3,11,98024
7085,0.0,71,1320,7085,365000.0,0.0,0.0,4,1.0,1,0,3,6,98125
36947,0.0,31,2590,28837,662000.0,0.0,0.0,3,1.75,1,0,3,9,98052
7848,460.0,37,1680,7848,270500.0,0.0,0.0,3,2.5,1,0,3,7,98038
1898,0.0,37,1360,1898,200000.0,0.0,0.0,2,1.5,2,0,3,7,98092
76230,0.0,28,3340,49206,970000.0,0.0,0.0,4,3.25,2,0,3,10,98075
9600,0.0,53,1400,9660,160000.0,0.0,0.0,3,1.5,1,0,4,7,98198
7405,0.0,44,1580,7405,204000.0,0.0,0.0,3,1.0,1,0,4,6,98010
6655,0.0,30,1780,7529,358000.0,0.0,0.0,3,2.25,2,0,4,7,98058
8268,0.0,36,1870,8190,452000.0,0.0,0.0,4,1.75,1,0,3,7,98011
4000,500.0,115,1920,4000,595000.0,0.0,0.0,2,2.0,1,0,4,7,98103
6082,0.0,21,1360,6987,249000.0,0.0,0.0,3,2.0,1,0,3,7,98042
5106,0.0,16,2230,5109,346900.0,0.0,0.0,4,2.5,2,0,3,8,98055
24069,0.0,39,3980,104374,2130000.0,0.0,0.0,3,2.5,2,1,4,12,98166
4350,0.0,12,1560,4350,280000.0,0.0,0.0,4,2.5,2,0,3,7,98056
12000,50.0,42,2120,9880,318888.0,0.0,0.0,4,1.75,1,0,4,8,98032
40518,0.0,48,2480,13492,530000.0,0.0,0.0,3,2.25,1,0,3,8,98075
18500,0.0,32,2120,14479,375000.0,0.0,0.0,3,2.25,2,0,4,8,98031
29242,0.0,27,3920,24728,910000.0,0.0,0.0,4,2.5,2,0,3,11,98052
9614,0.0,24,2560,9770,782000.0,0.0,0.0,4,2.5,2,0,4,10,98006
649,350.0,7,1070,928,259950.0,0.0,0.0,2,2.0,2,0,3,9,98106
18360,740.0,36,1870,9588,315000.0,0.0,0.0,4,2.75,1,0,4,7,98058
8865,0.0,72,1190,6490,215000.0,0.0,0.0,2,1.0,1,0,4,6,98168
10221,1040.0,69,2180,8535,705000.0,0.0,0.0,3,1.75,1,0,4,7,98040
6320,800.0,63,3080,7680,1450000.0,0.0,0.0,3,3.0,2,0,5,10,98199
9813,0.0,66,1520,10125,451000.0,0.0,0.0,3,1.75,2,0,3,7,98155
8125,0.0,72,1340,8750,261000.0,0.0,0.0,2,1.0,1,0,4,6,98055
8280,0.0,59,1570,8692,396000.0,0.0,0.0,3,1.5,1,0,5,7,98028
29170,0.0,16,3715,29170,725000.0,0.0,0.0,4,2.5,2,0,3,9,98059
15235,1780.0,50,3230,20697,1950000.0,1.0,1.0,7,3.5,2,0,3,11,98040
7242,0.0,56,1310,7314,238000.0,0.0,0.0,4,1.0,1,0,3,7,98188
9563,0.0,42,2040,9563,750000.0,1.0,0.0,6,1.75,2,0,4,8,98052
10271,0.0,17,2050,8103,331500.0,0.0,0.0,4,2.5,2,0,3,7,98042
108900,820.0,37,1960,65340,460000.0,0.0,0.0,4,3.0,1,0,3,7,98065
217014,0.0,33,2340,107898,404950.0,0.0,0.0,4,2.25,1,0,4,8,98092
5163,0.0,1,1630,7995,880000.0,0.0,0.0,3,2.5,2,0,3,9,98103
22370,0.0,18,3180,7257,863000.0,0.0,0.0,4,2.5,2,0,3,10,98074
9162,710.0,55,1870,8944,638700.0,0.0,0.0,3,1.75,1,0,3,7,98005
5680,0.0,7,1600,4697,435000.0,0.0,0.0,3,2.5,2,0,3,7,98053
5350,0.0,56,1490,5350,260000.0,0.0,0.0,3,1.0,1,0,4,6,98178
4000,630.0,88,2040,4000,671500.0,0.0,0.0,5,2.75,1,0,5,7,98105
3400,0.0,108,1440,3400,610000.0,0.0,0.0,3,1.0,1,0,3,8,98109
15029,290.0,78,1870,25346,405000.0,0.0,0.0,2,0.75,1,0,4,6,98014
5612,0.0,12,1830,5998,338900.0,0.0,0.0,4,2.5,2,0,3,7,98038
7708,0.0,11,3480,7944,720000.0,0.0,0.0,4,4.0,2,0,3,10,98075
5445,800.0,88,1080,5445,442000.0,0.0,0.0,5,3.0,1,0,4,7,98108
5040,0.0,113,1590,3840,650000.0,0.0,0.0,5,2.75,1,0,5,8,98122
9917,290.0,34,1330,9081,263500.0,0.0,0.0,3,1.75,1,0,3,7,98058
75794,0.0,52,2010,98010,300000.0,0.0,0.0,2,1.0,1,0,4,7,98038
3402,0.0,6,2095,3402,266000.0,0.0,0.0,3,2.5,2,0,3,7,98002
84942,1900.0,6,2700,199504,930000.0,0.0,0.0,4,4.0,2,0,3,9,98077
5493,0.0,11,2450,5471,530000.0,0.0,0.0,4,2.5,2,0,3,8,98028
8960,0.0,50,1000,8470,180000.0,0.0,0.0,3,1.0,1,0,4,6,98023
6439,0.0,10,3180,7320,619000.0,0.0,0.0,3,2.5,2,0,3,9,98065
10608,0.0,53,1380,8976,264000.0,0.0,0.0,3,1.5,1,0,4,7,98003
4920,600.0,74,2130,4920,730000.0,0.0,0.0,2,2.25,1,0,4,7,98116
10070,0.0,40,2060,8155,439000.0,0.0,0.0,4,2.25,2,0,3,7,98034
7500,340.0,34,1500,7260,268500.0,0.0,0.0,4,1.75,1,0,4,7,98031
15744,0.0,30,1470,15744,330000.0,0.0,0.0,3,1.75,1,0,3,7,98045
4000,200.0,112,2160,5120,640000.0,0.0,1.0,3,2.5,1,0,3,8,98122
12600,0.0,37,3030,12835,900000.0,0.0,0.0,3,2.5,2,0,4,11,98074
13300,0.0,30,2470,14000,370000.0,0.0,0.0,3,2.25,2,0,4,8,98038
2900,730.0,84,1910,3900,685000.0,0.0,0.0,3,2.0,1,0,5,8,98144
217800,820.0,34,2450,165963,505000.0,0.0,0.0,3,1.5,1,0,3,7,98053
32666,0.0,49,2050,43560,265000.0,0.0,0.0,3,1.75,1,0,4,7,98022
2937,0.0,9,1610,3049,290000.0,0.0,0.0,3,2.5,2,0,3,8,98055
3600,0.0,9,2020,3802,296000.0,0.0,0.0,4,2.5,2,0,3,7,98038
9611,0.0,19,1830,8505,360000.0,0.0,0.0,4,2.5,2,0,3,7,98178
10584,470.0,18,1220,12012,240500.0,0.0,0.0,3,1.75,1,0,3,7,98168
2958,0.0,8,1540,2385,372500.0,0.0,0.0,2,2.5,2,0,3,8,98126
14402,0.0,11,3330,9691,595000.0,0.0,0.0,3,2.5,2,0,3,9,98045
8249,0.0,18,2860,7995,515000.0,0.0,0.0,4,3.0,2,0,3,9,98023
15367,0.0,53,3070,15263,1220000.0,0.0,0.0,4,2.25,2,0,4,9,98040
6460,0.0,11,2170,6254,507000.0,0.0,0.0,2,1.75,1,0,3,8,98053
31465,0.0,31,2560,32186,399950.0,0.0,0.0,4,2.0,1,0,3,9,98092
10816,0.0,21,1560,10816,185000.0,0.0,0.0,3,1.75,2,0,3,7,98010
7070,0.0,35,1440,7210,460000.0,0.0,0.0,3,1.75,1,0,3,7,98052
4789,0.0,30,1560,4490,435500.0,0.0,0.0,3,2.25,2,0,3,7,98029
13938,1450.0,49,2050,9000,469000.0,0.0,0.0,4,2.75,1,0,5,8,98188
1175,160.0,15,1290,1800,531000.0,0.0,0.0,2,3.0,2,0,3,8,98103
6804,0.0,66,1150,6930,443500.0,0.0,0.0,2,1.0,1,0,3,7,98177
6824,370.0,25,1660,7586,223000.0,0.0,0.0,3,2.0,1,0,3,7,98042
15842,700.0,19,2200,19400,590000.0,0.0,0.0,4,3.5,2,0,3,8,98028
1760,0.0,18,1200,1415,340000.0,0.0,0.0,2,2.5,3,0,3,7,98103
3388,640.0,90,1780,4050,650000.0,0.0,0.0,3,2.0,1,0,4,8,98199
5080,0.0,25,2190,5085,533600.0,0.0,0.0,3,2.5,2,0,4,8,98029
4694,0.0,10,2600,6344,695000.0,0.0,0.0,3,2.75,2,0,3,9,98074
